20.050000	46.000000
3.150000	19.000000
6.050000	4.000000
3.150000	13.000000
3.150000	17.000000
3.150000	21.000000
24.900000	10.000000
3.150000	25.000000
27.850000	2.000000
3.150000	29.000000
29.400000	10.000000
3.150000	33.000000
33.200000	14.000000
3.150000	37.000000
33.350000	18.000000
5.700000	9.000000
3.150000	23.000000
6.350000	8.000000
33.350000	34.000000
6.050000	1.000000
3.150000	27.000000
12.200000	44.000000
6.050000	5.000000
3.150000	31.000000
12.300000	48.000000
12.450000	41.000000
12.550000	40.000000
3.150000	35.000000
12.650000	45.000000
13.350000	16.000000
3.150000	39.000000
13.850000	20.000000
33.650000	6.000000
6.050000	3.000000
12.950000	49.000000
13.900000	12.000000
6.250000	7.000000
34.300000	38.000000
15.750000	33.000000
14.200000	36.000000
34.650000	46.000000
12.150000	43.000000
15.800000	25.000000
14.900000	24.000000
36.350000	10.000000
12.400000	47.000000
18.650000	41.000000
15.100000	32.000000
37.200000	42.000000
13.350000	31.000000
19.550000	0.000000
26.600000	1.000000
13.550000	23.000000
37.550000	22.000000
24.900000	12.000000
27.750000	9.000000
13.900000	35.000000
37.700000	26.000000
28.950000	41.000000
27.250000	8.000000
37.950000	18.000000
14.750000	11.000000
31.500000	5.000000
29.100000	12.000000
15.400000	15.000000
38.300000	46.000000
32.650000	49.000000
31.650000	4.000000
15.650000	39.000000
39.800000	30.000000
31.800000	0.000000
33.200000	13.000000
17.600000	47.000000
40.900000	34.000000
32.500000	36.000000
33.750000	41.000000
41.700000	10.000000
19.500000	31.000000
34.150000	37.000000
33.950000	40.000000
41.900000	14.000000
20.200000	43.000000
35.000000	17.000000
34.300000	16.000000
42.950000	26.000000
25.600000	11.000000
37.350000	41.000000
35.400000	12.000000
31.900000	3.000000
43.450000	46.000000
36.650000	36.000000
37.350000	49.000000
44.250000	22.000000
32.600000	15.000000
37.500000	25.000000
37.150000	48.000000
33.000000	43.000000
46.350000	30.000000
37.600000	21.000000
37.350000	44.000000
33.550000	35.000000
61.550000	10.000000
38.450000	45.000000
37.550000	24.000000
33.900000	39.000000
62.650000	34.000000
40.050000	29.000000
37.600000	20.000000
34.300000	47.000000
63.150000	18.000000
43.050000	37.000000
39.300000	12.000000
35.550000	11.000000
63.350000	14.000000
43.700000	21.000000
39.850000	28.000000
63.700000	30.000000
36.300000	23.000000
42.250000	44.000000
50.250000	29.000000
65.600000	26.000000
36.800000	43.000000
42.400000	24.000000
61.100000	37.000000
67.100000	6.000000
37.600000	27.000000
45.400000	20.000000
63.550000	29.000000
74.850000	30.000000
38.000000	19.000000
64.900000	17.000000
46.500000	12.000000
38.050000	15.000000
76.600000	2.000000
50.350000	28.000000
65.750000	21.000000
38.300000	47.000000
82.550000	6.000000
74.250000	29.000000
60.100000	20.000000
83.000000	10.000000
40.200000	23.000000
82.800000	17.000000
63.400000	16.000000
40.400000	35.000000
83.000000	18.000000
83.400000	9.000000
63.550000	28.000000
86.950000	10.000000
41.250000	43.000000
83.650000	1.000000
66.300000	24.000000
41.950000	11.000000
88.600000	2.000000
87.250000	49.000000
67.200000	36.000000
42.500000	47.000000
88.700000	22.000000
72.850000	28.000000
87.700000	41.000000
49.150000	47.000000
88.800000	30.000000
77.500000	28.000000
88.300000	45.000000
89.300000	34.000000
61.000000	19.000000
77.750000	0.000000
88.650000	21.000000
89.900000	42.000000
63.100000	39.000000
82.950000	4.000000
88.950000	37.000000
63.800000	15.000000
90.450000	38.000000
89.600000	29.000000
83.000000	16.000000
65.300000	35.000000
90.850000	46.000000
90.450000	49.000000
83.200000	8.000000
65.750000	11.000000
91.450000	18.000000
83.800000	12.000000
90.650000	33.000000
94.400000	10.000000
68.200000	31.000000
83.900000	44.000000
92.200000	45.000000
95.250000	6.000000
81.900000	3.000000
84.800000	28.000000
93.700000	37.000000
96.950000	18.000000
84.100000	7.000000
88.200000	44.000000
93.900000	41.000000
85.900000	11.000000
101.600000	30.000000
88.550000	28.000000
97.000000	17.000000
88.250000	19.000000
107.500000	30.000000
98.250000	45.000000
88.800000	48.000000
89.250000	47.000000
108.450000	2.000000
101.300000	29.000000
88.900000	20.000000
103.200000	45.000000
108.450000	29.000000
112.350000	45.000000
113.800000	17.000000
115.300000	41.000000
116.400000	9.000000
116.550000	29.000000
117.100000	45.000000
89.750000	39.000000
90.000000	40.000000
118.050000	21.000000
111.300000	6.000000
89.750000	43.000000
118.250000	17.000000
90.600000	24.000000
89.900000	35.000000
113.300000	18.000000
120.700000	29.000000
90.800000	36.000000
90.950000	15.000000
116.200000	22.000000
93.000000	28.000000
121.250000	37.000000
91.000000	31.000000
116.400000	30.000000
93.300000	48.000000
122.000000	41.000000
91.500000	23.000000
117.200000	18.000000
93.650000	44.000000
122.200000	45.000000
116.000000	43.000000
120.600000	22.000000
94.350000	16.000000
116.750000	23.000000
122.500000	49.000000
100.550000	28.000000
120.950000	38.000000
125.200000	37.000000
117.750000	47.000000
103.900000	44.000000
121.050000	30.000000
126.500000	41.000000
120.650000	39.000000
104.700000	28.000000
121.750000	34.000000
127.550000	29.000000
121.500000	43.000000
110.900000	4.000000
122.350000	10.000000
127.700000	17.000000
121.600000	23.000000
125.750000	38.000000
121.600000	35.000000
127.650000	34.000000
113.150000	28.000000
121.850000	47.000000
127.950000	10.000000
113.450000	16.000000
122.750000	11.000000
132.150000	30.000000
114.500000	44.000000
124.350000	39.000000
115.050000	40.000000
126.400000	47.000000
115.950000	8.000000
135.900000	6.000000
126.850000	35.000000
116.700000	24.000000
129.650000	11.000000
135.950000	2.000000
117.150000	0.000000
132.750000	23.000000
141.250000	30.000000
117.200000	28.000000
142.000000	22.000000
135.700000	47.000000
117.400000	16.000000
142.600000	18.000000
141.050000	29.000000
141.850000	23.000000
117.650000	48.000000
141.900000	45.000000
145.050000	10.000000
118.900000	44.000000
142.500000	43.000000
142.050000	17.000000
145.250000	30.000000
118.950000	36.000000
142.800000	7.000000
142.750000	1.000000
147.150000	22.000000
121.400000	40.000000
144.150000	3.000000
144.650000	5.000000
121.450000	24.000000
148.150000	14.000000
144.550000	11.000000
144.800000	41.000000
122.000000	28.000000
150.500000	2.000000
146.400000	23.000000
145.600000	29.000000
122.250000	36.000000
151.450000	30.000000
146.300000	9.000000
148.100000	43.000000
122.350000	48.000000
151.700000	26.000000
147.650000	45.000000
149.600000	11.000000
122.950000	12.000000
151.850000	6.000000
148.000000	49.000000
149.700000	15.000000
152.650000	34.000000
123.500000	16.000000
149.600000	13.000000
149.900000	31.000000
125.850000	40.000000
152.950000	14.000000
149.850000	33.000000
151.100000	47.000000
153.550000	38.000000
126.950000	36.000000
150.500000	41.000000
151.150000	27.000000
157.350000	22.000000
129.050000	12.000000
152.000000	19.000000
151.600000	21.000000
136.300000	4.000000
157.750000	18.000000
152.200000	35.000000
